"Horizontal_mean_delta_l","Horizontal_mean_delta_r","Horizontal_mean_geschwindigkeit_l","Horizontal_mean_geschwindigkeit_r","Horizontal_mean_geschwindigkeit_m","Horizontal_max_delta_l","Horizontal_max_delta_r","Horizontal_max_geschwindigkeit_l","Horizontal_max_geschwindigkeit_r","Horizontal_max_geschwindigkeit_m","Horizontal_min_delta_l","Horizontal_min_delta_r","Horizontal_min_delta_m","Horizontal_min_geschwindigkeit_l","Horizontal_min_geschwindigkeit_r","Horizontal_min_geschwindigkeit_m","Horizontal_standardabweichung_delta_l","Horizontal_standardabweichung_geschwindigkeit_l","Horizontal_standardabweichung_geschwindigkeit_r","Horizontal_standardabweichung_geschwindigkeit_m","Horizontal_varianz_delta_l","Horizontal_varianz_geschwindigkeit_r","Horizontal_tendenz_l","Horizontal_tendenz_r","Horizontal_tendenz_m","Horizontal_Kovarianz_blick_x","Horizontal_Kovarianz_blick_y","Horizontal_links_verhaeltnis_x","Horizontal_rechts_verhaeltnis_x","Horizontal_sacc_m","Horizontal_sacc_rate_m","Horizontal_sacc_l","Liegende_8_langsam_mean_delta_l","Liegende_8_langsam_mean_geschwindigkeit_l","Liegende_8_langsam_mean_geschwindigkeit_r","Liegende_8_langsam_mean_geschwindigkeit_m","Liegende_8_langsam_max_delta_l","Liegende_8_langsam_max_delta_r","Liegende_8_langsam_max_geschwindigkeit_l","Liegende_8_langsam_max_geschwindigkeit_r","Liegende_8_langsam_max_geschwindigkeit_m","Liegende_8_langsam_min_delta_l","Liegende_8_langsam_min_delta_r","Liegende_8_langsam_min_delta_m","Liegende_8_langsam_min_geschwindigkeit_l","Liegende_8_langsam_min_geschwindigkeit_r","Liegende_8_langsam_min_geschwindigkeit_m","Liegende_8_langsam_standardabweichung_delta_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_r","Liegende_8_langsam_standardabweichung_geschwindigkeit_m","Liegende_8_langsam_varianz_delta_l","Liegende_8_langsam_tendenz_l","Liegende_8_langsam_Kovarianz_blick_x","Liegende_8_langsam_Kovarianz_blick_y","Liegende_8_langsam_links_verhaeltnis_x","Liegende_8_langsam_rechts_verhaeltnis_x","Liegende_8_langsam_sacc_m","Liegende_8_langsam_sacc_rate_m","Liegende_8_langsam_sacc_l","Liegende_8_schnell_mean_delta_l","Liegende_8_schnell_mean_delta_r","Liegende_8_schnell_mean_geschwindigkeit_l","Liegende_8_schnell_mean_geschwindigkeit_r","Liegende_8_schnell_mean_geschwindigkeit_m","Liegende_8_schnell_max_delta_l","Liegende_8_schnell_max_delta_r","Liegende_8_schnell_max_delta_m","Liegende_8_schnell_max_geschwindigkeit_l","Liegende_8_schnell_max_geschwindigkeit_r","Liegende_8_schnell_max_geschwindigkeit_m","Liegende_8_schnell_min_delta_l","Liegende_8_schnell_min_delta_r","Liegende_8_schnell_min_delta_m","Liegende_8_schnell_min_geschwindigkeit_l","Liegende_8_schnell_min_geschwindigkeit_r","Liegende_8_schnell_min_geschwindigkeit_m","Liegende_8_schnell_standardabweichung_delta_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_r","Liegende_8_schnell_varianz_delta_l","Liegende_8_schnell_tendenz_l","Liegende_8_schnell_tendenz_r","Liegende_8_schnell_tendenz_m","Liegende_8_schnell_Kovarianz_blick_x","Liegende_8_schnell_Kovarianz_blick_y","Liegende_8_schnell_links_verhaeltnis_x","Liegende_8_schnell_rechts_verhaeltnis_x","Liegende_8_schnell_sacc_m","Liegende_8_schnell_sacc_l"
84.5321240931,66.2641738826,0.0085755069,0.0024061737,0.0078193752,619.3591322945,606.263536465,0.0906657527,0.075555192,0.0804343152,1.2064023679,2.6244908841,1.3060340348,2.70351547339303E-5,7.35263140403927E-6,1.92324102701371E-5,65.8083404467,0.0185352139,0.0079519313,0.0178105438,4330.7376723482,6.32332108214619E-5,-1.0,-1.0,-1.0,83080.5212560073,10954.3259487688,0.5784518828,0.8807531381,317.0,363.0,510.0,75.3145601644,0.0054210487,0.005983052,0.0085126947,752.3196371986,960.7675884496,0.0975069727,0.0979362071,0.1027156779,1.4830945407,1.2823700942,3.2906833737,7.00131194602069E-7,7.56248941600481E-6,4.84218383405097E-6,76.310892416,0.0148075614,0.0155877411,0.0191723773,5823.3523013282,-1.0,67251.3174607042,19215.5708103599,0.6295369212,0.6011681268,588.0,841.0,1023.0,102.9962630354,79.930263422,0.0110067036,0.0050042354,0.0116378782,612.6238565619,988.1051953513,233.4580179622,0.107622923,0.0984726842,0.0993147527,5.6125166889,2.2241795043,4.9242167074,5.85777465632664E-5,7.87513068314576E-6,3.05504065089706E-5,98.867254501,0.0221398403,0.0140624207,9774.7340125744,-1.0,-1.0,-1.0,75858.456914871,23328.9725735768,0.4361924686,0.7918410042,289.0,571.0
54.3296471746,46.2938144682,6.858261E-4,6.618921E-4,6.208501E-4,219.2732335323,268.200260632,0.0542857981,0.0576883371,0.0559866106,1.3168436846,2.7173784272,0.77189031,5.332E-6,4.65867417879757E-6,9.16753128288927E-6,40.5058888604,0.0019158822,0.0020380883,0.00195538,1640.7270323719,4.15380372211246E-6,-1.0,-1.0,-1.0,83428.1807224199,2379.6290486112,0.987460815,0.9895506792,347.0,432.0,400.0,45.2905698789,6.287662E-4,7.074941E-4,6.947445E-4,767.340388609,769.0401777171,0.08842894,0.1197902277,0.1188656033,0.9910077986,0.3942841487,1.0079137386,-8.70060352200062E-7,-1.15673206500662E-6,-5.12131080795981E-7,71.3581240837,0.0032465829,0.0045223125,0.0048412775,5091.9818727437,-1.0,73910.3496470422,19751.3373728456,0.9837228715,0.9824707846,445.0,624.0,668.0,47.2250228738,45.2376998976,8.202327E-4,8.582587E-4,7.508379E-4,292.8931304132,305.7147550962,134.1790879497,0.0384173824,0.0604054635,0.0391361485,0.6858000501,0.8555680977,2.413302414,1.72008029944896E-5,1.11225378919631E-5,1.97406794336032E-5,24.8592636107,0.0014944181,0.0027840781,617.9829872651,-1.0,-1.0,-1.0,78579.3569867949,18228.9562767248,0.9895506792,0.9905956113,579.0,595.0
39.6409462261,33.1724063386,4.915197E-4,4.74178E-4,4.674048E-4,140.6742154127,152.4913907525,0.0081898347,0.0089125191,0.0082235957,2.1090743352,0.3125193823,2.0801268231,4.68152797813688E-6,4.76817026955361E-6,4.49054398863632E-6,20.5726855374,5.821207E-4,5.815552E-4,5.73219E-4,423.2353902223,3.38206481238841E-7,-1.0,-1.0,-1.0,61855.1601975239,79.5838742268,1.0,1.0,207.0,297.0,245.0,30.9557152789,4.696033E-4,4.785894E-4,4.31067E-4,491.272370546,482.9752572397,0.0525583151,0.0663707197,0.052463145,0.7579782457,0.2422318101,0.3359786263,-8.4422034231118E-8,-2.69836985899337E-7,-1.35E-7,58.7539363202,0.0019729525,0.00222091,0.0019355817,3452.0250331187,-1.0,72096.3864192882,16844.1559778786,0.9912353923,0.9941569282,264.0,422.0,334.0,38.8657058825,35.5361492927,7.277198E-4,6.495538E-4,6.415392E-4,295.1797944781,164.4680076489,173.8614698359,0.087205718,0.0395378198,0.0391383456,0.9231719536,0.477844598,0.7016115215,1.84791091126456E-5,3.06637168062759E-5,1.17145374724105E-5,24.4702514707,0.0029008197,0.0013758436,598.7932070407,-1.0,-1.0,-1.0,66662.8491112753,11726.5576786134,0.9979101358,0.9968652038,489.0,491.0
72.2559953277,70.354914343,7.385479E-4,7.424941E-4,7.010103E-4,380.7862574852,367.9415373093,0.0684957094,0.0694741696,0.0689848343,0.6751118917,0.708778508,0.6529299127,6.52169832069245E-7,1.71806863485755E-6,1.1723641911736E-6,84.9366988189,0.0025310122,0.0025740226,0.0025522948,7214.2428062544,6.62559231461739E-6,-1.0,-1.0,-1.0,94414.5645245752,2162.1626359548,0.9926854754,0.9916405434,273.0,331.0,316.0,75.4446154454,6.254043E-4,6.178188E-4,5.787016E-4,522.4935855109,512.6930020401,0.0637310625,0.0737770206,0.0640682207,0.3387047291,0.4440800405,0.7254239192,-1.369E-5,-1.37960674951342E-5,-1.37427485168999E-5,106.5493300108,0.0029627081,0.0030519974,0.0028874976,11352.7597257579,-1.0,75336.5772338778,15485.5569847203,0.9766374635,0.9770546516,303.0,492.0,437.0,65.7521654924,64.9952127079,7.558948E-4,7.561443E-4,7.308366E-4,696.4346027687,684.5672467584,690.5006023993,0.03731417,0.0371500659,0.0372307109,0.4154616568,0.7047550201,0.2125252814,5.04819014369788E-6,5.78443013757381E-6,5.40642393680734E-6,113.2998180638,0.0017997362,0.0017728904,12836.848773281,-1.0,-1.0,-1.0,68608.3546856155,14603.6718165193,0.9821989529,0.9821989529,520.0,526.0
92.5091741688,87.4231765397,6.627007E-4,6.587089E-4,6.232376E-4,558.4044679842,573.4940812093,0.0380393128,0.0411543677,0.0387839229,3.2404684241,0.8019691072,1.7722206686,5.33094001348297E-6,3.05074342519963E-6,3.64451680562124E-6,109.1278914542,0.0018322237,0.001868201,0.0018194363,11908.896693231,3.4901751537232E-6,-1.0,-1.0,-1.0,110479.541723301,4785.7287782883,0.9864016736,0.9884937238,265.0,330.0,307.0,61.7445084763,6.366667E-4,6.407908E-4,5.75736E-4,505.8174546363,581.1665399764,0.0764587748,0.0741453772,0.0752995689,0.4169236383,0.1685193939,1.225516831,-1.01228616903835E-5,-8.95582308134822E-6,-9.53933212379415E-6,78.8334793103,0.0031527862,0.0033609784,0.0031235888,6214.7174601699,-1.0,71876.6618388287,15608.5507421115,0.9853984147,0.9899874844,345.0,611.0,478.0,191.5427009558,143.2111933483,0.0013471649,0.0018361961,0.0016143394,1145.7032167708,1094.1287675283,1116.8873237047,0.132355396,0.0965771359,0.0978183135,2.4716037237,5.3676482724,4.244633717,2.74545306470192E-6,1.31637406352359E-5,5.944E-6,251.379776333,0.0084052896,0.0099570504,63191.7919492389,-1.0,-1.0,-1.0,34092.4485832065,9200.0064905505,0.9780104712,0.9256544503,332.0,390.0
108.2539258864,111.431400877,9.805154E-4,9.265362E-4,9.052256E-4,742.3152829453,764.7805288155,0.048263055,0.0454954324,0.0429765027,0.3614370414,7.9329176642,0.8189099251,4.37447286312676E-6,2.89505351995383E-5,1.09193587566511E-5,178.4590019867,0.0029740737,0.0028046229,0.0027104272,31847.6153900878,7.86590968268339E-6,-1.0,-1.0,-1.0,124528.46233428,7295.6312173107,0.973876698,0.9696969697,321.0,398.0,346.0,52.4840726925,4.698812E-4,4.739128E-4,4.176473E-4,387.2961506637,394.8943215717,0.0111537365,0.0100156684,0.0105564819,0.7960323324,0.1270147043,0.3283786055,-3.65264681379316E-7,-5.74676261113217E-7,-3.88653198814417E-7,70.5013468932,7.281912E-4,7.102831E-4,7.0709E-4,4970.43991376,-1.0,64807.6543004023,13133.0528641552,1.0,1.0,394.0,604.0,651.0,50.5456794976,47.2088769495,8.49699E-4,8.165994E-4,7.86329E-4,405.5728600669,269.3932448685,280.4457089021,0.0598213221,0.0645202457,0.0621056003,0.5315073476,0.7634803572,0.6483787198,1.26888278963294E-5,1.00358861466957E-5,1.26381170332255E-5,50.2385272829,0.0029841372,0.0029564808,2523.9096235576,-1.0,-1.0,-1.0,73259.3838386505,13200.6536171576,0.9926701571,0.9884816754,559.0,553.0
187.0856657379,193.4948104565,9.181869E-4,9.642289E-4,9.04924E-4,1057.418259956,1075.4516302621,0.0460229777,0.0470505843,0.0465367505,0.6721214051,1.6003963871,1.3393005345,2.68813765134456E-6,2.15316846483456E-5,1.28711143890711E-5,294.8212245474,0.0029386071,0.0031330883,0.003026773,86919.5544436487,9.81624217998945E-6,-1.0,-1.0,-1.0,109961.91597308,43016.9464819311,0.9257322176,0.9236401674,275.0,307.0,324.0,50.7217083482,0.0010675146,0.001176946,0.0010830812,782.9822730054,755.3890321462,0.0750677405,0.0777568281,0.076255132,0.4016808665,0.3688027027,0.4772115007,-1.558E-6,-2.18354519342776E-6,-1.75140327099791E-6,112.4943985883,0.0054497259,0.0061842365,0.0059156342,12654.9897137469,-1.0,103253.258509363,37588.5200750215,0.9015025042,0.9069282137,357.0,513.0,513.0,42.1567841787,45.661264469,0.0010140327,0.001117628,9.19782E-4,878.6856868937,756.1206413197,124.826277826,0.0593424573,0.072614465,0.0591090811,2.0539574822,2.3847473815,1.0306183597,3.0916696859299E-5,7.43324741917546E-6,2.24181726095409E-5,36.823034775,0.0039419273,0.0047347101,1355.9358900413,-1.0,-1.0,-1.0,82485.6738915212,18390.7077591211,0.9603340292,0.9634655532,530.0,557.0
118.2465493241,205.8030568315,0.0048490177,0.0193511893,0.0164877171,506.1057768606,644.9862700814,0.1006980683,0.1086510744,0.1051623486,3.2342643108,28.9950702188,9.8799325255,4.27203214050176E-5,6.46724189328372E-5,1.586937E-4,83.360688193,0.0116753005,0.0204480338,0.0208436234,6949.0043360189,4.181221E-4,-1.0,-1.0,-1.0,77056.3146085776,21888.2302721961,0.7280334728,0.4592050209,410.0,554.0,430.0,90.8502431075,0.0011562394,0.0015778635,0.001519769,805.8313806385,858.3011825282,0.0744554813,0.0957557953,0.0762827878,1.8253200735,0.9089863911,3.7566080821,-6.84186820964875E-6,-7.829E-6,-7.33331663957101E-6,146.7157264889,0.0058162132,0.0076145242,0.0074537175,21525.5043991718,-1.0,82051.6541178546,30389.6433096543,0.9294363257,0.9160751566,399.0,525.0,477.0,90.0435925008,110.3862236688,0.0015497318,0.0050357895,0.004373703,828.1661464216,727.3962634272,561.3018294515,0.0920606363,0.0945545186,0.0983978066,1.5105837876,0.9632431492,2.8905841939,1.75223928493923E-5,3.30863664900992E-5,4.20337687357847E-5,96.0507129515,0.0058991688,0.0120895362,9225.7394584862,-1.0,-1.0,-1.0,102210.388066292,39694.5654605405,0.8085774059,0.7374476987,442.0,484.0
111.2943751538,48.6125680517,6.483846E-4,5.494148E-4,5.482977E-4,234.6414330228,250.551122868,0.0107769221,0.0095410428,0.0101501094,34.9881255058,5.2939999574,25.5073613948,5.93873027553561E-6,3.48417328601959E-6,6.84538065336924E-6,32.6085665665,6.98499E-4,6.546492E-4,6.591074E-4,1063.3186135191,4.2856563155346E-7,-1.0,-1.0,-1.0,64433.7145802646,135.7803768079,1.0,1.0,380.0,519.0,385.0,103.9772840854,0.0014256245,4.796974E-4,0.0013081277,510.9721860109,518.2637085206,0.0825057,0.0519080981,0.0819428799,2.062975969,1.3276854624,1.0737302331,-5.38549826795127E-7,-3.57E-7,-4.47750066614218E-7,75.5987331104,0.0069820938,0.0013717144,0.0069860581,5715.1684478993,-1.0,57820.8577648511,11192.9774672059,0.9791318865,0.9974958264,514.0,955.0,580.0,147.4715815593,104.7548700057,0.0017417608,5.566616E-4,0.0015864601,400.9107127763,433.0361767643,413.4294603435,0.097443776,0.0096313704,0.0959121731,4.6434840873,1.0373616421,1.6318694473,1.34015518168099E-5,5.83271578465159E-6,1.59624273788982E-5,93.171080659,0.0077139977,6.528357E-4,8680.8502711633,-1.0,-1.0,-1.0,38420.7436070024,6510.0533474452,0.9780334728,1.0,396.0,403.0
46.0073286258,50.6157187554,6.57178E-4,7.692194E-4,6.474876E-4,471.8568095791,451.0905500958,0.0462424557,0.0459538104,0.0463797707,0.3945622728,1.3392742377,0.6171844833,7.21353741030692E-6,5.56371603962071E-6,6.05306263222213E-6,67.975859287,0.0018130798,0.001820301,0.0018190628,4620.7174458083,3.31349584138783E-6,-1.0,-1.0,-1.0,87419.533741199,1597.3456852894,0.9937304075,0.9926854754,379.0,367.0,530.0,25.1828278531,6.600888E-4,8.231176E-4,6.527013E-4,146.7783425369,511.790617453,0.0578728428,0.0721514868,0.0689804172,0.4919250135,0.4188788427,0.117432432,-1.12E-7,-2.04748012492863E-7,-1.57621226229584E-7,18.9264883988,0.0033630735,0.0037621672,0.0034609159,358.2119631109,-1.0,79525.0659988685,18675.6523065584,0.9716312057,0.9674593242,637.0,698.0,1105.0,30.7915120937,28.6148652425,7.361238E-4,7.994055E-4,7.152487E-4,142.5725973956,113.8576320588,127.8193617928,0.0506738907,0.0514547429,0.0510642963,1.655032931,1.3643267318,0.8391760859,9.26758028434109E-6,1.2024926701473E-5,1.0593E-5,18.7316942949,0.0017252595,0.0017459146,350.8763711559,-1.0,-1.0,-1.0,73023.6751652921,13609.9724873608,0.9958246347,0.9958246347,586.0,627.0
270.1165061378,92.8297479528,0.0020150055,6.823314E-4,0.0015676232,630.3645667972,506.4222791701,0.0907220683,0.0580560981,0.0749419274,4.834051557,0.7923497209,10.3405816432,2.25310542193403E-5,7.32084728207441E-6,4.06173464913997E-5,155.1724463769,0.0070168223,0.0027727419,0.0061789787,24078.4881145963,7.68809768163764E-6,-1.0,-1.0,-1.0,64781.4111808871,6526.5001480929,0.699790795,0.9707112971,403.0,471.0,328.0,316.8515224533,0.0014563891,8.217211E-4,0.0011941497,697.1667279099,659.8484351845,0.0910743913,0.0525106825,0.07103781,9.1148871007,0.4425101192,24.2225194396,-2.35311692933256E-5,-1.51671406014989E-5,-1.92664676694503E-5,155.3367996601,0.006707724,0.003365955,0.0057256398,24129.5213286343,-1.0,24980.6204511157,26517.7030211697,0.619047619,0.8195488722,474.0,739.0,541.0,238.3747065642,202.6106896847,0.0019079966,8.799747E-4,0.0015168789,646.0803138415,657.4217632017,543.1669189219,0.121661623,0.067275439,0.1021735577,3.1597652322,3.7374354755,13.2410358942,2.30594727136939E-5,5.15356270410743E-6,1.5209E-5,140.7114071716,0.0074849532,0.0031359213,19799.7001082235,-1.0,-1.0,-1.0,63113.103771373,13411.2339874067,0.8432601881,0.9696969697,501.0,469.0
31.9740773695,46.7885377645,6.254618E-4,7.131429E-4,6.19315E-4,207.3159772922,270.2414632046,0.0785548817,0.084389174,0.0780983565,0.3527220055,2.2711027395,1.7057141485,2.71184591546065E-6,9.73158744539666E-6,6.20524700532323E-6,32.2401992129,0.0026052889,0.0028236814,0.0025883593,1039.4304452885,7.97317682394972E-6,-1.0,-1.0,-1.0,75107.2475027781,948.8516808699,0.9926778243,0.9958158996,374.0,371.0,471.0,24.8688474009,7.981781E-4,8.453361E-4,7.22001E-4,296.1347909059,499.6244785355,0.092039217,0.0966133634,0.0893959654,0.2897738657,0.988099581,0.3878798743,-4.64278600660284E-7,-1.11192180382485E-6,-7.39850471799262E-7,21.192024711,0.0044858473,0.0046488582,0.0043672944,449.1019113511,-1.0,84563.8410335655,20318.0956568593,0.9649561952,0.9699624531,589.0,833.0,865.0,30.006925108,37.6594892935,6.610092E-4,6.899511E-4,6.497098E-4,80.4701394724,122.6267913186,100.5231732595,0.0049154021,0.0043043522,0.0040212863,1.5568831832,1.0754486469,0.2719962913,1.19503792965347E-5,7.5543601577693E-6,9.03136957132249E-6,14.7459436176,5.103561E-4,5.128577E-4,217.4428531722,-1.0,-1.0,-1.0,73734.764903956,13130.4098378517,1.0,1.0,584.0,604.0
59.9737943646,57.1174699558,8.18793E-4,7.943268E-4,6.917717E-4,332.4192993395,301.6432340682,0.0395787229,0.0640747712,0.0404764262,0.6912702225,3.5341983635,2.349979298,5.05958967554841E-6,3.33367199536494E-6,1.86467684519547E-6,44.7977819941,0.0015539261,0.0022580991,0.0015531579,2006.8412715918,5.099E-6,-1.0,-1.0,-1.0,78165.0708128495,1036.4135074204,0.9947753396,0.9958202717,428.0,551.0,516.0,39.3621893902,6.853417E-4,6.367729E-4,5.771902E-4,176.0626450955,161.7241663425,0.0531451787,0.0542817122,0.053692306,0.2354158737,0.6664663762,0.7866252808,-4.75E-7,-6.2653078802541E-7,-4.84149546728275E-7,27.0534519019,0.0016582054,0.0015026062,0.001635222,731.8892598081,-1.0,79168.3544698206,14371.2876055256,0.995412844,0.9974979149,826.0,1111.0,1029.0,60.7915536892,61.7158712341,9.990437E-4,8.8884E-4,8.726714E-4,229.3742359509,241.9158289025,234.3974380053,0.0378286482,0.0324151381,0.0386513292,0.6893889717,0.5942605624,1.1895709703,1.64255034085642E-6,6.43249722841755E-6,3.76871459834405E-6,45.243102113,0.0020406382,0.0016132758,2046.9382888043,-1.0,-1.0,-1.0,84174.2824460683,14327.0285863573,0.9979101358,0.9989550679,520.0,548.0
56.658469332,50.8252666742,5.907154E-4,5.676173E-4,5.472964E-4,393.3782360884,403.4052567154,0.0096570186,0.0109118108,0.0096334916,1.9653950938,1.0024026745,1.5882769507,3.59393015072744E-6,3.909E-6,2.3446820328304E-6,69.2945742876,8.843909E-4,9.115859E-4,8.8856E-4,4801.7380257064,8.31E-7,-1.0,-1.0,-1.0,88898.3782511489,-18.2326367291,1.0,1.0,304.0,377.0,359.0,21.284520598,5.834464E-4,5.941569E-4,5.355436E-4,121.7215646752,242.1206571351,0.0757752748,0.074944629,0.0753579713,0.3494823894,0.176605851,0.1557022628,-3.52811166806841E-7,-9.05911035571014E-8,-1.84079604656604E-7,14.1699832151,0.0031892423,0.0029687297,0.0029798354,200.7884243176,-1.0,85550.6626865635,20490.8088486177,0.9686847599,0.963256785,449.0,578.0,687.0,33.8882881861,32.0741486119,7.516679E-4,7.623514E-4,7.466533E-4,119.7991546103,117.6225262667,118.3384710931,0.0336173555,0.0579057134,0.0571732564,0.955488189,0.7966074813,1.154377349,3.84891675993762E-6,6.95694645835395E-6,5.28276795122737E-6,19.4741211757,0.0015481972,0.0022730026,379.2413955649,-1.0,-1.0,-1.0,80846.3307270947,15715.6915309145,0.9843260188,0.9822361546,614.0,614.0
50.9244664208,38.0249371506,8.059538E-4,8.114985E-4,7.852441E-4,987.8308758251,1043.2194755851,0.0652349779,0.0653008221,0.0652565711,0.488576572,0.1627110382,0.3605546125,4.33648373635571E-6,4.31377037648182E-6,3.25093376547771E-6,62.0312700642,0.0032737408,0.0032320043,0.0032522017,3847.8784657831,1.0445852021927E-5,-1.0,-1.0,-1.0,85801.0188583141,10723.6570717802,0.9571577847,0.9571577847,279.0,333.0,342.0,35.0885334854,6.812432E-4,7.156832E-4,6.738156E-4,212.3898796627,217.516815031,0.07909595,0.0721674243,0.0731408472,2.103362018,0.4409168129,0.39313695,3.63152742241533E-7,2.22709400364625E-6,9.32E-7,19.7237801718,0.004125158,0.0042191525,0.0041713283,389.0275042648,-1.0,91029.2159825815,22860.8411564942,0.9511482255,0.9490605428,284.0,381.0,506.0,40.2347407543,31.1217479354,9.127697E-4,9.300943E-4,8.791036E-4,149.2134907562,314.6396077573,144.494228476,0.0494133981,0.0483108267,0.0485825862,1.4466166541,1.4369237011,0.5924295662,5.48081973625798E-6,2.66778649378515E-6,3.71E-6,23.3784199403,0.0032508419,0.0035159951,546.5505189029,-1.0,-1.0,-1.0,90707.8279383494,21908.4686024104,0.9487983281,0.9487983281,587.0,582.0
38.5222705738,37.1270347079,6.314083E-4,6.131063E-4,5.834006E-4,308.5378322475,314.7801286051,0.0103070219,0.0113827743,0.010844866,1.3392714742,0.4537245521,1.9750119054,8.21E-6,4.94892005333154E-6,6.93466736033907E-6,42.5687852626,8.941734E-4,8.71415E-4,8.70693E-4,1812.1014787375,7.59364090327191E-7,-1.0,-1.0,-1.0,74873.3337148201,262.2204301164,1.0,1.0,362.0,429.0,430.0,26.6358941667,5.044507E-4,4.787346E-4,4.350061E-4,427.3480098836,422.8073721781,0.0546469335,0.0551935745,0.0549127866,0.1477816544,0.4292566087,0.3987861527,-3.59E-7,-2.37690542025153E-7,-2.27481691196605E-7,36.5148101043,0.0016383415,0.0016121075,0.0016111473,1333.3313569558,-1.0,76577.1915147234,15692.6950627974,0.9929018789,0.9920668058,474.0,755.0,665.0,32.0547452212,33.4224506437,7.827085E-4,7.589888E-4,7.34468E-4,247.2903229324,227.6915103452,214.3516370617,0.0505331018,0.0505799075,0.0505538985,0.9030532181,0.3358952242,1.0978201099,5.8645492252404E-6,4.0685438839662E-6,4.96328788488802E-6,18.6872928305,0.0017826629,0.0017768765,349.2149133338,-1.0,-1.0,-1.0,76476.7190647829,13606.491138343,0.9937238494,0.9937238494,610.0,603.0
71.5297196613,74.5584061055,6.31492E-4,7.248088E-4,6.355432E-4,527.6940390358,532.3244959569,0.0133644199,0.0140294553,0.0136845897,1.2582228094,0.533939641,0.2751817814,1.1022E-5,9.41792530344213E-6,1.02046340824415E-5,91.3972033935,0.0011698911,0.0012063972,0.0011803812,8353.4487881567,1.4553943109426E-6,-1.0,-1.0,-1.0,109486.193333434,231.2780592809,1.0,1.0,313.0,317.0,489.0,29.2560206249,5.216021E-4,5.679775E-4,4.984166E-4,520.8945728901,518.0188916865,0.0703558032,0.0695821239,0.0699666721,0.109217434,0.1544223934,0.3981835789,-6.19524554034277E-7,-4.46190019076585E-7,-4.7680893198102E-7,50.0850017882,0.0026719558,0.0026772138,0.0026727862,2508.5074041199,-1.0,75474.6466030663,15740.1483506893,0.9916492693,0.9920668058,398.0,504.0,720.0,29.6325982086,29.9081496396,9.006883E-4,9.440943E-4,8.838149E-4,214.5003971876,219.9148985484,209.5392828806,0.0728784171,0.0713104159,0.0720914361,1.9206561472,1.2708133124,1.9814673767,3.38181873550604E-6,8.21286707334782E-6,5.70318684575939E-6,24.340529723,0.0033662098,0.0035177728,592.4613871947,-1.0,-1.0,-1.0,90947.4940396241,20442.2221865285,0.9539748954,0.9612970711,572.0,601.0
49.7018681633,45.5309287885,5.382985E-4,5.167347E-4,5.057426E-4,238.8660854882,218.5851099729,0.0109109456,0.0081516167,0.0095306288,1.569177732,1.0976876339,1.3601809656,2.81365415972579E-5,1.49377917771072E-5,1.18074769032516E-5,44.6509176716,7.688216E-4,7.0076E-4,7.24908E-4,1993.7044489158,4.91064510203633E-7,-1.0,-1.0,-1.0,76562.5517573481,1208.8607501615,0.9958246347,0.9958246347,262.0,347.0,317.0,27.7804553584,4.713461E-4,4.207687E-4,4.253861E-4,220.3693110971,203.2685137728,0.0573132377,0.0563341024,0.0566290249,0.9293131124,0.5966294487,0.4601734455,-9.53492425940215E-7,-1.35412669754313E-6,-1.10308696950652E-6,23.9358365158,0.0021542369,0.001736351,0.0020723216,572.9242697129,-1.0,70638.0183318169,13080.2767627538,0.9924906133,0.9924906133,264.0,480.0,392.0,39.8451449349,35.06581233,6.276076E-4,6.067544E-4,6.050117E-4,140.7475392043,135.1839159286,137.9003358827,0.0067232927,0.0059465079,0.0063137622,1.5907334035,0.3191124059,1.1624444142,6.53782828499699E-6,1.12947219226059E-5,1.29713251325868E-5,22.0830139932,4.578186E-4,4.313211E-4,487.659507024,-1.0,-1.0,-1.0,64327.9657208426,10717.1819134283,1.0,1.0,597.0,574.0
41.9342889482,41.7717030286,0.0010350137,8.814286E-4,0.001086315,240.373136403,235.2885174199,0.0613478593,0.1069848709,0.1054686072,0.382438808,0.4005034499,1.152820419,2.25743349437459E-6,8.031480869128E-6,4.698E-6,35.2260130732,0.0041889427,0.0045825523,0.0053906103,1240.8719970349,2.0999785854594E-5,-1.0,-1.0,-1.0,76767.6260366849,5444.9158435686,0.9613778706,0.9739039666,294.0,388.0,352.0,25.6778392464,0.0012123656,6.139576E-4,0.0011668709,102.3788784465,131.8006535204,0.1013959657,0.1009530438,0.101173503,0.6653048698,0.4464709298,0.2044406997,-3.57684663101576E-7,-4.37853569431858E-7,-3.76373040155687E-7,14.706977206,0.00572837,0.0035334614,0.0057725256,216.2951785364,-1.0,68587.7900464596,13256.0762743577,0.9682804674,0.9899833055,442.0,635.0,627.0,38.1287202001,36.5392249959,0.0011017656,0.0010538615,0.0011117588,147.1185301968,161.4236749156,151.4150227931,0.0623702701,0.0618078938,0.0620887629,0.1943475865,0.2069454466,0.6695888654,2.231E-6,3.49756482364765E-6,2.861E-6,22.5521288734,0.0039415635,0.0038999867,508.5985167228,-1.0,-1.0,-1.0,69165.1970758348,15114.2142423479,0.9905857741,0.9926778243,544.0,568.0
