Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y,sacc_horizontal_l,sacc_horizontal_m,sacc_horizontal_r,sacc_langsam_l,sacc_langsam_m,sacc_langsam_r,sacc_rate_horizontal_l,sacc_rate_horizontal_m,sacc_rate_horizontal_r,sacc_rate_langsam_l,sacc_rate_langsam_m,sacc_rate_langsam_r,sacc_rate_schnell_l,sacc_rate_schnell_m,sacc_rate_schnell_r,sacc_schnell_l,sacc_schnell_m,sacc_schnell_r
54.7618589101,51.7293692718,50.7158438207,0.0008770748,0.0008638606,0.0008120433,476.5316003952,451.330465479,463.9172314644,0.0704467358,0.0703815842,0.0704132899,1.5396575571,4.6036370344,1.4851149764,9.74954488141226E-06,4.12942691147806E-06,6.67625413389197E-06,43.3811221174,40.9013248703,41.8272018384,0.0039097057,0.0039096142,0.0038956119,1881.9217561637,1672.9183761448,1749.5148136297,1.52857988256335E-05,1.52850833750382E-05,1.51757923766821E-05,-1,-1,-1,79839.1844943098,3398.3431742481,0.9852476291,0.9852476291,0.9863013699,0.9863013699,49.6466337707,41.5698432501,41.8813316976,0.000548406,0.0004818459,0.000450687,617.9190762752,687.3278053309,652.6233413415,0.0517867118,0.0487010102,0.0502312983,2.3485438369,0.5188243321,1.2595478913,-3.7476702431992E-07,-3.67112998533822E-07,-2.71766410475693E-07,28.7011638542,28.990691783,27.4862373341,0.0013856837,0.0013525895,0.0013727083,823.7568065833,840.4602100566,755.4932427852,1.92011935123845E-06,1.82949825705255E-06,1.88432804485739E-06,-1,-1,-1,73409.2489061997,12398.6938393233,0.9932998325,0.9932998325,0.9924623116,0.9924623116,56.7598295314,52.151329709,51.1926240662,0.0009060314,0.000823267,0.000814907,611.6398818414,588.5870101276,599.9344748383,0.0877783489,0.0821683447,0.0845641898,2.0555014673,1.8202974356,1.2232141752,2.92552611447182E-05,3.47061511287957E-05,3.05083450171047E-05,65.9368016447,64.2037944875,64.7627952352,0.0034280486,0.0031600267,0.0032605346,4347.6618111345,4122.12722659,4194.2196466718,1.17515171222404E-05,9.98576860124093E-06,1.06310858224791E-05,-1,-1,-1,80985.5676465379,11554.9577682209,0.9936575053,0.9936575053,0.9936575053,0.9936575053,439,241,321,942,386,449,0.1098598599,0.0603103103,0.0803303303,0.1885885886,0.0772772773,0.0898898899,0.1809309309,0.1011011011,0.1261261261,723,404,504
63.3762376978,51.5256488257,44.4073621957,0.0028343001,0.0010050022,0.0031981456,306.928149509,171.1713882062,182.5813523641,0.0888732539,0.0568028581,0.0822513688,2.4040482325,2.6155377858,1.11788794,6.27809444364615E-06,9.14843096742736E-06,7.07619638505702E-06,45.6662583837,30.1742803497,31.4578414339,0.0101333312,0.0044215182,0.0109889852,2085.4071547711,910.4871946237,989.5957876795,0.0001026844,1.95498227592722E-05,0.0001207578,-1,-1,-1,81959.1606142511,-1293.7867535597,0.7447257384,0.7447257384,0.9767932489,0.9767932489,167.1402198222,140.8364183334,152.0958161714,0.0033424397,0.0013227359,0.0037721303,794.5893045816,759.5588489557,777.0212846348,0.0871914625,0.0796847893,0.0871215733,5.9225201068,0.1690619181,1.9464469087,1.75684074898385E-05,-1.47822172658809E-05,1.95937738567127E-05,193.215632049,172.4010480788,193.8827384957,0.0122349495,0.0063437157,0.0129963966,37332.2804680978,29722.1213786747,37590.5162866025,0.000149694,4.02427293926556E-05,0.0001689063,-1,-1,-1,75976.8320505034,9669.6217560343,0.7547169811,0.7547169811,0.9706498952,0.9706498952,47.7480480324,38.7460951138,35.8991987073,0.0013581042,0.000882187,0.001404626,277.6129460455,103.5192617003,156.7510914607,0.0792429273,0.0527787569,0.0823952703,0.7270866287,1.2638031958,1.9252323372,9.44734419805976E-06,3.9106190600865E-06,5.41790208335453E-06,27.722159232,22.0647877858,18.7573068746,0.0058605568,0.0030516291,0.0062095233,768.5181124871,486.8548600338,351.8365611889,3.43461258075593E-05,9.31244039832244E-06,3.85581792264815E-05,-1,-1,-1,75551.5383666155,8795.2846319402,0.8827877508,0.8827877508,0.9904963041,0.9904963041,727,619,451,1756,1609,1420,0.1819319319,0.1549049049,0.1128628629,0.3515515516,0.3221221221,0.2842842843,0.1686686687,0.1076076076,0.1493993994,674,430,597
87.4929588214,96.2937848579,92.3324132748,0.001912476,0.001952191,0.0019357081,507.0001394055,480.6537381296,493.6247023546,0.0732474145,0.0629547547,0.0732805505,1.4166064908,1.7029467064,1.1798373779,1.12146417928656E-05,9.52312628698095E-06,3.87593369209868E-06,91.4867954171,92.0501872769,98.1109876673,0.0075973013,0.007401909,0.0076570312,8369.8337356936,8473.2369777166,9625.7659010626,0.000057719,5.47882568332479E-05,5.86301263410043E-05,-1,-1,-1,27126.2788779412,9145.3877215366,0.9167544784,0.9167544784,0.6786090622,0.6786090622,140.2065282218,70.7047017158,64.8426028803,0.0022943101,0.0030635288,0.0027542313,1026.146742544,749.0319054297,709.6723380836,0.0949381559,0.0786808952,0.0778886172,0.6179452806,0.78520332,0.9110436613,3.46658202224468E-06,1.30420533619718E-05,1.26746320523658E-05,240.0348436736,99.2170350479,105.747899046,0.0094474997,0.0111367044,0.009990733,57616.7261774304,9844.0200436987,11182.6181526361,8.92552502184585E-05,0.0001240262,9.98147462419161E-05,-1,-1,-1,33500.2878475758,-4959.6180840093,0.7825722664,0.7825722664,0.4692082111,0.4692082111,112.8732647511,112.0928204877,108.6938201523,0.005006839,0.0056783319,0.0060579011,676.5543574504,631.6457139014,653.9356642746,0.1080216188,0.1109336896,0.105239591,1.9956259534,2.8615864071,1.5098794304,1.9292102911737E-05,2.07194842770357E-05,8.2087042879006E-06,95.7620717956,102.6799964338,99.940639334,0.0137964261,0.015201614,0.015659915,9170.3743945807,10543.1816676498,9988.1313904867,0.0001903414,0.0002310891,0.0002452329,-1,-1,-1,93509.608102795,31664.4116228089,0.6835443038,0.6835443038,0.7120253165,0.7120253165,672,636,552,1662,1410,1231,0.1681681682,0.1591591592,0.1381381381,0.3327327327,0.2822822823,0.2464464464,0.3155655656,0.3468468468,0.3596096096,1261,1386,1437
54.9694731391,44.2597919839,45.9770727697,0.0007683995,0.0007996088,0.00073464,230.9262083194,201.5891261942,202.5931045405,0.0795735423,0.0789350544,0.078734001,1.9253553791,1.7781205144,1.1479769083,6.57341852419209E-06,1.13662145580564E-05,0.000006654,32.7845233981,33.5111509111,31.3429298162,0.0034173537,0.003839416,0.0035846971,1074.8249744385,1122.9972353886,982.3792494639,1.16783061577525E-05,1.47411154786667E-05,1.28500534252381E-05,-1,-1,-1,113014.108296958,29869.1537617088,0.8535300316,0.8535300316,0.8503688093,0.8503688093,80.2385939234,78.5189805846,76.235361158,0.0008889372,0.0008126084,0.000807877,873.9417271508,900.7409177855,886.1218520107,0.1187259688,0.1179235882,0.1183185863,0.4275344305,0.8207265698,0.8416456597,-1.27461362600796E-05,-1.30931037433358E-05,-1.29159326514021E-05,150.14122071,149.2490675407,150.1950212364,0.0050310848,0.0049103828,0.0050243428,22542.3861562883,22275.284161757,22558.5444042054,2.53118140752246E-05,2.41118589628815E-05,0.000025244,-1,-1,-1,95355.654096588,35315.5753447876,0.8784576697,0.8784576697,0.8893545683,0.8893545683,49.8295317835,48.1827841085,46.008406261,0.0010030229,0.0009955946,0.0009132334,306.6876907874,350.9798046623,167.7177625265,0.0741619481,0.0767476155,0.0761548647,2.7558845818,3.5752258255,1.2830922429,4.35531455043492E-06,4.05620634443422E-06,4.15853118309559E-06,36.0260284593,29.7338534181,30.4573269808,0.0041780877,0.004485215,0.004301253,1297.8747265521,884.102039092,927.6487668163,1.74564168656267E-05,2.0117153410237E-05,1.85007776651213E-05,-1,-1,-1,76916.86452787,19173.513372604,0.9578503688,0.9578503688,0.9536354057,0.9536354057,421,226,274,771,460,564,0.1053553554,0.0565565566,0.0685685686,0.1543543544,0.0920920921,0.1129129129,0.1629129129,0.0903403403,0.1236236236,651,361,494
38.7765887981,39.2372144454,37.7809749642,0.0006855332,0.0006635345,0.0006394164,275.3316669063,290.6306735454,282.9711763291,0.0605110962,0.0615686965,0.0610383135,0.6033912017,0.3647459968,0.4067294708,8.68681263466295E-06,5.36577951259184E-06,0.000006784,40.1272556189,41.7773582569,41.0110468282,0.0021406611,0.0021918671,0.0021640945,1610.1966435027,1745.347662925,1681.9059619458,4.58243008426901E-06,4.80428154115719E-06,4.68330484850636E-06,-1,-1,-1,77504.8968255758,2256.8020786041,0.9926238145,0.9926238145,0.9926238145,0.9926238145,28.0448478082,28.730936779,26.9561536959,0.0005066521,0.0005153218,0.0004684469,141.0749113403,182.9147998077,151.2761050853,0.0780418514,0.0787066315,0.0781045146,0.7179906152,0.6323326826,1.0356788121,-6.01208404656821E-07,-1.23078377909803E-07,-2.989011198888E-07,20.5789542972,20.7303673364,20.0023468665,0.0023104403,0.0026338491,0.0026098033,423.493359967,429.748129903,400.0938801697,5.33813456583214E-06,6.93716105818712E-06,6.8110733768151E-06,-1,-1,-1,68049.5517867702,13867.5581085845,0.9932970256,0.9932970256,0.9907834101,0.9907834101,38.4517374949,37.0686127575,36.7162018734,0.0007659123,0.0007845898,0.0007672477,149.8494222149,133.8752898649,135.8968530248,0.0468529593,0.0500751805,0.0484240652,1.7148153685,0.9506731661,0.8506169745,3.22606626440447E-05,1.52560687224282E-05,2.54957087173568E-05,28.5714750796,26.4653251476,27.0601486906,0.0016265681,0.0022784141,0.0021961872,816.3291882225,700.4134351693,732.2516471596,2.64572390085836E-06,5.19117098987608E-06,4.82323814297995E-06,-1,-1,-1,72866.9803754396,14247.4762240282,0.9978947368,0.9978947368,0.9957894737,0.9957894737,220,160,185,463,285,438,0.0550550551,0.04004004,0.0462962963,0.0926926927,0.0570570571,0.0876876877,0.1266266266,0.0720720721,0.0983483483,506,288,393
73.1861105488,75.1440113545,69.3821841576,0.0012849924,0.0012915754,0.0012089728,647.0551017594,672.2548245267,656.811981028,0.1010708492,0.0999607905,0.1005026207,1.8023346284,0.5232908525,0.6129048598,8.5066822198819E-06,6.70675742387139E-06,7.25758832833574E-06,95.7437999999,98.4448889041,97.702381469,0.006198761,0.0059590498,0.0060740495,9166.8752384217,9691.3961513376,9545.7553447215,3.84246381978003E-05,3.55102745391059E-05,3.68940777593471E-05,-1,-1,-1,92761.2460930279,12183.6107695816,0.9494204426,0.9494204426,0.9546891465,0.9546891465,113.9456233022,114.5859476559,108.7642507376,0.0012173777,0.0010873188,0.0010740073,603.6689130932,601.4684493343,535.2287148093,0.0943928259,0.0910522515,0.0927208803,1.3161997474,1.1784505166,0.0902742468,-2.59282995163364E-07,-3.15782274185391E-07,-1.48647998517339E-07,123.8707171141,127.6715391552,123.1540320208,0.0057938832,0.005224577,0.0055054107,15343.9545583626,16300.0219102633,15166.9156029704,3.35690830246082E-05,2.7296205055286E-05,3.03095475117568E-05,-1,-1,-1,98069.4257282908,33249.6540146611,0.9346186085,0.9346186085,0.9492875105,0.9492875105,194.3292453831,190.9102347496,191.4660934379,0.0007742959,0.0007643664,0.0006905674,544.9978959234,539.0469796183,540.8886072058,0.05510537,0.0587657501,0.0549260729,2.0515244134,4.0383891417,0.6945698483,1.08943498402023E-05,7.25565850599683E-06,6.3812645799702E-06,153.7681403979,147.3896397217,151.3867217703,0.0028037249,0.0029789827,0.002789634,23644.6410014316,21723.7058972863,22917.9395283705,7.86087313129486E-06,8.87433813921292E-06,7.78205801979248E-06,-1,-1,-1,31663.193829303,23907.83519238,0.9841772152,0.9841772152,0.9862869198,0.9862869198,877,665,739,1725,1253,1467,0.2194694695,0.1664164164,0.1849349349,0.3453453453,0.2508508509,0.2936936937,0.1601601602,0.1128628629,0.1391391391,640,451,556
85.1941805657,82.216078839,81.7275262659,0.0011772375,0.0011785709,0.0011428355,1201.7977597488,954.0281618382,917.3074661145,0.1309838873,0.1314987858,0.1312228099,0.9183419096,0.6521181501,1.2133972048,3.01646936478193E-06,4.07187659735261E-06,3.38608035335814E-06,147.427529352,145.5731640346,143.9291817202,0.0065462005,0.0066915163,0.0065826702,21734.8764108274,21191.5460870451,20715.6093506462,4.28527409729371E-05,4.47763909140713E-05,4.33315475660064E-05,-1,-1,-1,117133.020734672,17456.9763318301,0.9304531085,0.9304531085,0.9315068493,0.9315068493,64.226461185,56.8227623215,48.8043080954,0.0014037872,0.0013404086,0.0013261622,1132.9799802845,1081.4574917675,1058.3725479455,0.1391437584,0.1251985135,0.1249900903,0.6640681883,0.1776347502,0.1042992698,-1.39490288655109E-07,-1.65234321693695E-07,-1.52216017702399E-07,147.0635650441,111.9257458335,99.832760451,0.0078090164,0.0076077102,0.0077009113,21627.6921634782,12527.3725803904,9966.5800592634,6.0980737230596E-05,5.78772540228231E-05,0.000059304,-1,-1,-1,100218.229626397,47748.4984944927,0.8310980721,0.8310980721,0.832774518,0.832774518,35.0275578074,32.168411884,32.388709003,0.0007767613,0.0007503778,0.0007526824,161.7991153755,151.758636092,156.5675749333,0.0674236116,0.067906731,0.0676594117,1.5395984692,0.9236351259,1.2794460767,0.000004633,4.52626626255032E-06,3.66060031291677E-06,19.7040135995,19.1352093305,18.8067842949,0.0025837662,0.0024724649,0.0025848512,388.2481519289,366.1562361222,353.6951355156,6.67584793859612E-06,6.11308263625644E-06,6.68145559832074E-06,-1,-1,-1,75836.7917535382,15580.5244247892,0.990516333,0.990516333,0.9926238145,0.9926238145,257,241,297,526,513,486,0.0643143143,0.0603103103,0.0743243243,0.1053053053,0.1027027027,0.0972972973,0.0715715716,0.0508008008,0.0705705706,286,203,282
44.4497079551,47.7334585793,44.691741488,0.0005895161,0.0005602706,0.000536313,279.8688447891,259.6458971956,260.7534474095,0.0088830027,0.0088759324,0.0088788306,0.354523112,2.7405621036,2.5825175077,1.12183167306224E-05,4.42309428668463E-06,3.76467894054946E-06,46.1446644903,44.7026074393,45.7264942056,0.0007882093,0.0007910497,0.0007787082,2129.3300609255,1998.323111871,2090.9122723316,6.21273901195985E-07,6.25759583020114E-07,6.06386467096114E-07,-1,-1,-1,82826.3292242338,59.8389860782,1,1,1,1,60.9606598036,65.5634459042,62.0879048678,0.0005533005,0.0005647939,0.0005177653,467.127058494,455.2104669321,460.8846153926,0.0742290447,0.0751410337,0.0746830533,0.7531028035,0.2684935092,0.7324636951,-9.02939409022161E-07,-7.45104188044618E-07,-8.21622936075307E-07,82.2329963658,84.923801242,83.6721260911,0.002340164,0.0024169576,0.00240423,6762.2656912989,7212.0520173868,7001.0246846131,5.47636747559299E-06,5.84168415645494E-06,5.7803217665298E-06,-1,-1,-1,70012.7795170986,13974.5636977405,0.9953917051,0.9953917051,0.9949727692,0.9949727692,46.3998727824,47.5025202204,45.8126782893,0.0006469789,0.0006262592,0.0006181317,244.808628248,245.3226733997,244.5489850997,0.0099704323,0.0086348673,0.009089919,0.4644748822,0.9809342007,1.0302966447,0.000006156,1.89588960898428E-05,0.000012805,50.3583989038,47.8205746514,49.1088929993,0.0006888242,0.0006354099,0.0006460851,2535.9683401574,2286.8073599929,2411.6833716147,4.74478710026983E-07,4.03745744331237E-07,4.1742599573022E-07,-1,-1,-1,68940.3668964226,10937.664167001,0.9989462592,0.9989462592,0.9989462592,0.9989462592,442,244,351,613,465,666,0.1106106106,0.0610610611,0.0878378378,0.1227227227,0.0930930931,0.1333333333,0.1121121121,0.0700700701,0.1016016016,448,280,406
48.9487984969,57.6900312581,50.419345346,0.0006344775,0.0006788527,0.0006235349,590.1814544901,527.836724216,558.6420162905,0.0101682891,0.0139040745,0.0086741402,1.1539254442,2.5236417804,1.2460098502,1.37803314085319E-05,6.55928213926751E-06,9.52876616112205E-06,82.6645787369,75.0110076668,79.2046437681,0.0009850846,0.0011306044,0.0010055321,6833.4325777557,5626.6512711851,6273.3755944296,9.70391718960488E-07,1.27826624676536E-06,1.01109480830798E-06,-1,-1,-1,78316.2604634826,6364.1186892399,1,1,1,1,23.5264775058,34.2058752826,25.5461855658,0.0004045926,0.0005126518,0.0004375579,92.0914406246,371.2601152514,179.0925136808,0.0050749652,0.0486857005,0.0499040893,0.1720242053,1.4348255567,0.5901108429,-4.3778203585536E-07,-3.68110429005824E-07,-1.50282985638282E-07,13.0817812787,22.8616687626,15.7252531385,0.0003626302,0.0016521256,0.0013987008,171.1330014233,522.655898613,247.2835862697,1.31500649014427E-07,2.72951901680222E-06,1.95636381265643E-06,-1,-1,-1,70391.741282676,14297.897965274,1,1,0.9991624791,0.9991624791,32.0172724285,44.9406010977,36.8197563602,0.000676758,0.0009751636,0.0007900341,130.3970302411,299.243184372,142.7188785349,0.0074487545,0.0204584856,0.0100595454,1.071334408,1.5208027258,1.3750696863,2.39608767382952E-06,3.89275541552175E-06,3.08916299141396E-06,20.2084816437,34.8794724092,23.8393557812,0.0005533021,0.0020525898,0.0010801647,408.3827303425,1216.5775955426,568.314884062,3.06143163606616E-07,4.21312499107015E-06,1.16675586465468E-06,-1,-1,-1,69724.9989111084,14156.2342773321,1,1,1,1,321,245,367,465,426,655,0.0803303303,0.0613113113,0.0918418418,0.0930930931,0.0852852853,0.1311311311,0.1048548549,0.0995995996,0.1591591592,419,398,636
35.8862809378,41.4119844565,35.354485299,0.0008253596,0.0006359924,0.00060948,462.2884294971,202.6890317135,184.3879464241,0.0699360512,0.0548458339,0.0536541103,1.2014100861,0.7795295954,1.9439366536,1.6332101882648E-05,0.000011291,1.62758966637141E-05,35.5917716526,31.152480568,29.3241158089,0.003822182,0.0023759032,0.0023322241,1266.774209369,970.4770455414,859.9037679745,1.46090751284707E-05,5.64491621133971E-06,5.43926928051133E-06,-1,-1,-1,75249.6520876296,1796.2577013646,0.990516333,0.990516333,0.9873551106,0.9873551106,31.1073693162,39.9433367034,31.1218578631,0.0004238184,0.000453095,0.0004037557,323.7626210745,501.4057032293,330.1876593828,0.0827499234,0.0430235406,0.0836528877,0.8433887717,0.5751418051,0.175693204,-2.62910288365343E-07,-7.46186216133232E-07,-3.56761819561701E-07,44.2977910139,47.9802859718,46.3593323796,0.001792528,0.0012311049,0.0018099023,1962.2942887153,2302.1078419338,2149.1876986844,3.2131565868919E-06,1.51561922724893E-06,3.27574648218222E-06,-1,-1,-1,65197.0066674775,14267.0298152269,0.9949685535,0.9949685535,0.9958071279,0.9958071279,68.3846312003,72.9156847444,69.0703125105,0.0005962221,0.0006082301,0.0005786945,345.0145397249,371.5384587998,357.707634972,0.0347742651,0.0362346338,0.035499128,2.7844349257,2.7277568804,1.7715601593,1.34316021757057E-06,4.67224542517404E-06,7.28867111051222E-06,79.3313872111,83.8687971917,81.8769118025,0.0012552762,0.0012961963,0.0012709765,6293.468996845,7033.9751423766,6703.8286863162,1.57571826993607E-06,1.68012480086419E-06,1.61538124717421E-06,-1,-1,-1,52879.3157023468,10795.2198919086,0.9978902954,0.9978902954,0.9978902954,0.9978902954,169,140,150,251,224,286,0.0422922923,0.035035035,0.0375375375,0.0502502503,0.0448448448,0.0572572573,0.0442942943,0.0362862863,0.0500500501,177,145,200
94.5428589084,101.8573632418,93.7794351352,0.0007660009,0.0008062748,0.0007314711,636.9302250961,614.1634158143,625.5144556863,0.0784847324,0.0849159237,0.0790066216,1.3825805599,4.013807067,1.5951923139,5.6217538589472E-06,8.84083052543341E-06,5.99454048439126E-06,123.6123048857,118.8870426893,121.3788816971,0.0028345721,0.003041882,0.0028510263,15280.0019191578,14134.1289194044,14732.8329220361,8.03479909762493E-06,0.000009253,8.12835088111358E-06,-1,-1,-1,111690.691575412,598.1569237551,0.9947257384,0.9947257384,0.9978902954,0.9978902954,31.2134054736,34.4980962973,26.0274210343,0.0007361925,0.0006810081,0.0006926181,561.5802890208,522.1535801031,541.3335706334,0.0920869089,0.1019967981,0.1020759547,0.4841632689,0.5122501286,0.512151069,-3.82065130169522E-07,-5.75140701348934E-07,-3.95870850204309E-07,35.6261028159,51.1864436075,33.1272717813,0.0045250938,0.0041991878,0.0046340757,1269.2192018457,2620.0520091834,1097.4161356706,2.04764735109106E-05,1.76331782134617E-05,2.14746580437687E-05,-1,-1,-1,68333.7366455495,11270.6018796388,0.9836477987,0.9836477987,0.9945492662,0.9945492662,39.7818748079,41.3617047836,35.8130834072,0.0007912003,0.0006887816,0.0007576854,116.2956851805,127.6744199774,115.4530853964,0.0794684339,0.0373802448,0.0797692277,2.183653944,1.2341330943,0.6009302077,1.1411076643923E-05,8.76522467813054E-06,1.0932868161924E-05,19.3021111396,22.3502180913,20.0035060222,0.0028674387,0.00130009,0.0028753185,372.5714944466,499.5322487275,400.1402531805,8.2222046466305E-06,1.69023399337066E-06,8.26745636120021E-06,-1,-1,-1,69588.4315480225,12476.1108522752,0.9957850369,0.9957850369,0.9989462592,0.9989462592,417,285,380,497,369,492,0.1043543544,0.0713213213,0.0950950951,0.0994994995,0.0738738739,0.0984984985,0.0903403403,0.0650650651,0.0970970971,361,260,388
41.2377778582,41.1300895704,39.9136478443,0.0005414807,0.0005565113,0.0005246511,211.4579386171,223.5356548868,217.4967591342,0.0106448882,0.0113512351,0.0109651944,1.6532532732,1.5677608551,1.4831741673,5.7786441320838E-06,4.29992497523177E-06,4.8048480656235E-06,40.7751728187,37.8538427868,39.3589925826,0.0008114046,0.0008241501,0.0007996153,1662.6147183985,1432.9134137262,1549.1302971132,6.58377348618144E-07,6.79223425495266E-07,6.39384646554883E-07,-1,-1,-1,75914.5517621884,387.4288181258,1,1,1,1,37.6318543134,40.134037872,36.2221418903,0.0005117108,0.0005957285,0.0005191147,932.0006825261,876.281904785,901.5268944135,0.0537267935,0.0551932254,0.0544591738,0.5196318921,0.1904414193,0.655043181,-1.803014360062E-07,-0.000000232,-0.00000008,95.6404145314,94.941594642,95.4931493816,0.0018333268,0.0018956493,0.0018439495,9147.088891744,9013.906393175,9118.9415788121,3.36108708138712E-06,3.59348617622632E-06,3.40014976830858E-06,-1,-1,-1,69648.7636453305,17876.6846239187,0.999161777,0.999161777,0.999161777,0.999161777,28.5550129204,28.3372011421,27.1412151915,0.0006612386,0.000777783,0.0006939739,98.7233168447,99.6437964474,98.0135558417,0.0067087109,0.0072206029,0.0061545632,1.987326561,0.7400813532,1.0531549625,1.35174850420184E-05,1.85804556544921E-05,1.66812440436335E-05,15.0725704364,16.653374917,14.5432147592,0.0005088812,0.0007271669,0.0005213276,227.1823795613,277.334896127,211.5050955313,0.000000259,5.28771646072767E-07,2.71782451014901E-07,-1,-1,-1,73574.5673876849,13150.521368289,1,1,1,1,186,256,318,365,691,863,0.0465465465,0.0640640641,0.0795795796,0.0730730731,0.1383383383,0.1727727728,0.0850850851,0.0993493493,0.1261261261,340,397,504
